201.75,1942
202.4253,1951
203.1001,1961
203.7754,1971
204.4502,1981
205.1255,1992
205.8003,2003
206.4751,2015
207.1504,2027
207.8252,2040
208.5005,2053
209.1753,2066
209.8501,2080
210.5254,2094
211.2002,2109
211.8755,2124
212.5503,2140
213.2251,2156
213.9004,2173
214.5752,2191
215.2505,2209
215.9253,2228
216.6006,2247
217.2754,2267
217.9502,2288
218.6255,2309
219.3003,2331
219.9756,2354
220.6504,2378
221.3252,2402
222.0005,2427
222.6753,2454
223.3506,2481
224.0254,2509
224.7002,2538
225.3755,2568
226.0503,2599
226.7256,2631
227.4004,2665
228.0752,2700
228.7505,2736
229.4253,2773
230.1006,2812
230.7754,2853
231.4507,2895
232.1255,2938
232.8003,2984
233.4756,3031
234.1504,3080
234.8257,3131
235.5005,3185
236.1753,3241
236.8506,3299
237.5254,3360
238.2007,3423
238.8755,3490
239.5503,3560
240.2256,3633
240.9004,3709
241.5757,3790
242.2505,3874
242.9258,3964
243.6006,4057
244.2754,4156
244.9507,4261
245.6255,4371
246.3008,4488
246.9756,4612
247.6504,4744
248.3257,4885
249.0005,5034
249.6758,5194
250.3506,5365
251.0254,5548
251.7007,5746
252.3755,5958
253.0508,5988
253.7256,5967
254.4009,5946
255.0757,5927
255.7505,5909
256.4258,5892
257.1006,5876
257.7759,5860
258.4507,5846
259.1255,5832
259.8008,5819
260.4756,5807
261.1509,5796
261.8257,5786
262.5005,5777
263.1758,5768
263.8506,5761
264.5259,5754
265.2007,5748
265.8755,5742
266.5508,5738
267.2256,5734
267.9009,5731
268.5757,5729
269.251,5728
269.9258,5727
270.6006,5728
271.2759,5729
271.9507,5731
272.626,5733
273.3008,5737
273.9756,5741
274.6509,5746
275.3257,5752
276.001,5759
276.6758,5767
277.3506,5775
278.0259,5784
278.7007,5794
279.376,5805
280.0508,5817
280.7256,5829
281.4009,5843
282.0757,5857
282.751,5872
283.4258,5888
284.1006,5905
284.7759,5923
285.4507,5942
286.126,5962
286.8008,5983
287.4761,6005
288.1509,6027
288.8257,6051
289.501,6076
290.1758,6102
290.8511,13823
291.5259,13886
292.2007,13952
292.876,14020
293.5508,14091
294.2261,14165
294.9009,14241
295.5757,14321
296.251,14403
296.9258,14488
297.6011,14576
298.2759,14668
298.9512,14762
299.626,14860
300.3008,14961
300.9761,15066
301.6509,15101
302.3262,14819
303.001,14549
303.6758,14291
304.3511,7219
305.0259,7097
305.7012,7053
306.376,7114
307.0508,7176
307.7261,7241
308.4009,7308
309.0762,7378
309.751,7450
310.4263,7524
311.1011,7601
311.7759,7680
312.4512,7762
313.126,7848
313.8013,7936
314.4761,8027
315.1509,8121
315.8262,8219
316.501,8321
317.1763,8426
317.8511,8535
318.5259,8648
319.2012,8766
319.876,8888
320.5513,9014
321.2261,9146
321.9009,9283
322.5762,9425
323.251,9573
323.9263,9727
324.6011,9721
325.2764,9641
325.9512,9563
326.626,9489
327.3013,9416
327.9761,9346
328.6514,9278
329.3262,9213
330.001,9150
330.6763,9088
331.3511,9029
332.0264,8972
332.7012,8917
333.376,8864
334.0513,8812
334.7261,8763
335.4014,8715
336.0762,8669
336.751,8624
337.4263,8581
338.1011,8540
338.7764,8500
339.4512,8462
340.1265,8426
340.8013,8391
341.4761,8357
342.1514,8325
342.8262,8294
343.5015,8264
344.1763,8236
344.8511,8209
345.5264,8184
346.2012,8159
346.8765,8136
347.5513,8115
348.2266,8094
348.9014,8075
349.5762,8057
350.2515,8040
350.9263,8024
351.6016,8010
352.2764,7996
352.9512,7984
353.6265,7973
354.3013,7963
354.9766,7954
355.6514,7947
356.3262,7940
357.0015,7935
357.6763,7930
358.3516,7927
359.0264,7925
359.7012,7924
0.3764648,7924
2,533
1.212891,6924
1.887695,6926
2.5625,6929
3.237793,6933
3.912598,6939
4.587891,6945
5.262695,6952
5.9375,6960
6.612793,6969
7.287598,6979
7.962891,6990
8.637695,7002
9.312988,7015
9.987793,7029
10.6626,7044
11.33789,7060
12.0127,7077
12.68799,7096
13.36279,7115
14.0376,7136
14.71289,7157
15.3877,7180
16.06299,7204
16.73779,7229
17.4126,7255
18.08789,7282
18.7627,7311
19.43799,7341
20.11279,7372
20.78809,7404
21.46289,7361
22.1377,7147
22.81299,6947
23.48779,6758
24.16309,6580
24.83789,6412
25.5127,6253
26.18799,6103
26.86279,5961
27.53809,5825
28.21289,5697
28.8877,5575
29.56299,5459
30.23779,5348
30.91309,5243
31.58789,5142
32.2627,5045
32.93799,4953
33.61279,4865
34.28809,4781
34.96289,4700
35.63818,4622
36.31299,4548
36.98779,4476
37.66309,4408
38.33789,4342
39.01318,4278
39.68799,4217
40.36279,4159
41.03809,4102
41.71289,4048
42.38818,3995
43.06299,3944
43.73779,3896
44.41309,3848
45.08789,3803
45.76318,3759
46.43799,3717
47.11328,3676
47.78809,3636
48.46289,3598
49.13818,3561
49.81299,3525
50.48828,3491
51.16309,3457
51.83789,3425
52.51318,3394
53.18799,3364
53.86328,3335
54.53809,3306
55.21289,3279
55.88818,3253
56.56299,3227
57.23828,3203
57.91309,3179
58.58789,3156
59.26318,3133
59.93799,3112
60.61328,3091
61.28809,3071
61.96289,3051
62.63818,3032
63.31299,3014
63.98828,2997
64.66309,2980
65.33838,2963
66.01318,2948
66.68799,2932
67.36328,2918
68.03809,2904
68.71338,2890
69.38818,2877
70.06299,2865
70.73828,2853
71.41309,2841
72.08838,2830
72.76318,2820
73.43848,2810
74.11328,2800
74.78809,2791
75.46338,2782
76.13818,2774
76.81348,2766
77.48828,2759
78.16309,2752
78.83838,2745
79.51318,2739
80.18848,2733
80.86328,2728
81.53809,2723
82.21338,2718
82.88818,2714
83.56348,2710
84.23828,2707
84.91357,2704
85.58838,2701
86.26318,2699
86.93848,2697
87.61328,2695
88.28857,2694
88.96338,2694
89.63818,2693
90.31348,2693
90.98828,2693
91.66357,2694
92.33838,2695
93.01318,2697
93.68848,2699
94.36328,2701
95.03857,2704
95.71338,2707
96.38818,2710
97.06348,2714
97.73828,2718
98.41357,2722
99.08838,2727
99.76367,2733
100.4385,2738
101.1133,2745
101.7886,2751
102.4634,2758
103.1387,2765
103.8135,2773
104.4883,2782
105.1636,2790
105.8384,2799
106.5137,2809
107.1885,2819
107.8633,2830
108.5386,2840
109.2134,2852
109.8887,2864
110.5635,2876
111.2388,2889
111.9136,2903
112.5884,2917
113.2637,2931
113.9385,2947
114.6138,2962
115.2886,2979
115.9634,2995
116.6387,3013
117.3135,3031
117.9888,3050
118.6636,3069
119.3384,3089
120.0137,3110
120.6885,3132
121.3638,3154
122.0386,3177
122.7134,3201
123.3887,3225
124.0635,3251
124.7388,3277
125.4136,3305
126.0889,3333
126.7637,3362
127.4385,3392
128.1138,3423
128.7886,3455
129.4639,3488
130.1387,3523
130.8135,3558
131.4888,3595
132.1636,3633
132.8389,3673
133.5137,3714
134.1885,3756
134.8638,3800
135.5386,3845
136.2139,3858
136.8887,3815
137.564,3774
138.2388,3734
138.9136,3695
139.5889,3658
140.2637,3622
140.939,3587
141.6138,3553
142.2886,3521
142.9639,3489
143.6387,3459
144.314,3429
144.9888,3401
145.6636,3373
146.3389,3346
147.0137,3321
147.689,3296
148.3638,3283
149.0386,3347
149.7139,3414
150.3887,3485
151.064,5479
151.7388,5444
152.4136,5410
153.0889,5378
153.7637,5346
154.439,5315
155.1138,5286
155.7891,5258
156.4639,5230
157.1387,5204
157.814,5179
158.4888,5154
159.1641,5131
159.8389,5108
160.5137,5087
161.189,5066
161.8638,5046
162.5391,5027
163.2139,5009
163.8887,4991
164.564,4975
165.2388,4959
165.9141,4944
166.5889,4930
167.2637,4916
167.939,4903
168.6138,4891
169.2891,4880
169.9639,2849
170.6387,2843
171.314,2838
171.9888,2833
172.6641,2828
173.3389,2824
174.0137,2821
174.689,2817
175.3638,2814
176.0391,2812
176.7139,2810
177.3892,2808
178.064,2807
178.7388,2806
179.4141,2805
180.0889,2805
180.7642,2805
181.439,2806
182.1138,2807
182.7891,2809
183.4639,2810
184.1392,2813
184.814,2815
185.4888,2818
186.1641,2822
186.8389,2825
187.5142,2829
188.189,2834
188.8643,2839
189.5391,2845
190.2139,2850
190.8892,2857
191.564,2863
192.2393,2870
192.9141,2878
193.5889,2886
194.2642,2894
194.939,2903
195.6143,2913
196.2891,2923
196.9639,2933
197.6392,2944
198.314,2955
198.9893,2967
199.6641,2979
200.3389,2992
201.0142,3005
201.689,3019
202.3643,3033
203.0391,3048
203.7144,3064
204.3892,3080
205.064,3097
205.7393,3114
206.4141,3132
207.0894,3151
207.7642,3170
208.439,3190
209.1143,3211
209.7891,3232
210.4644,3255
211.1392,3278
211.814,3301
212.4893,3326
213.1641,3351
213.8394,3377
214.5142,3405
215.189,3433
215.8643,3462
216.5391,3492
217.2144,3523
217.8892,3555
218.5645,3588
219.2393,3622
219.9141,3657
220.5894,3694
221.2642,3732
221.9395,3771
222.6143,3812
223.2891,3854
223.9644,3898
224.6392,3943
225.3145,3989
225.9893,4038
226.6641,4088
227.3394,4140
228.0142,4194
228.6895,4250
229.3643,4308
230.0391,4368
230.7144,4431
231.3892,4496
232.0645,4563
232.7393,4634
233.4146,4707
234.0894,4783
234.7642,4863
235.4395,4945
236.1143,5032
236.7896,5122
237.4644,5216
238.1392,5315
238.8145,5418
239.4893,5486
240.1646,5448
240.8394,5412
241.5142,5377
242.1895,5343
242.8643,5311
243.5396,5279
244.2144,5249
244.8896,5219
245.5645,5191
246.2393,5164
246.9146,5137
247.5894,5112
248.2646,5088
248.9395,5064
249.6143,5042
250.2896,5020
250.9644,4999
251.6396,4979
252.3145,4960
252.9893,4942
253.6646,4925
254.3394,4908
255.0146,4892
255.6895,4877
256.3647,4863
257.0396,4849
257.7144,4837
258.3896,4825
259.0645,4813
259.7397,4803
260.4146,4793
261.0894,4784
261.7646,4775
262.4395,4767
263.1147,4760
263.7896,4754
264.4648,4748
265.1396,4743
265.8145,4739
266.4897,4735
267.1646,4732
267.8398,4729
268.5146,4728
269.1895,4726
269.8647,4726
270.5396,4726
271.2148,4727
271.8896,4729
272.5645,4731
273.2397,4734
273.9146,4737
274.5898,4741
275.2646,4746
275.9395,4751
276.6147,4758
277.2896,4764
277.9648,4772
278.6396,4780
279.3145,4789
279.9897,4799
280.6646,4809
281.3398,4820
282.0146,4832
282.6899,4844
283.3647,12248
284.0396,12283
284.7148,12320
285.3896,12359
286.0649,12400
286.7397,12443
287.4146,12488
288.0898,12536
288.7646,12585
289.4399,12636
290.1147,12690
290.7896,12746
291.4648,12804
292.1396,12865
292.8149,12927
293.4897,12993
294.1646,13060
294.8398,13131
295.5146,13204
296.1899,13279
296.8647,13358
297.5396,13439
298.2148,13523
298.8896,13610
299.5649,13700
300.2397,13746
300.915,13474
301.5898,13215
302.2646,5755
302.9399,5649
303.6147,5675
304.29,5720
304.9648,5767
305.6396,5815
306.3149,5865
306.9897,5917
307.665,5970
308.3398,6025
309.0146,6083
309.6899,6142
310.3647,6203
311.04,6266
311.7148,6331
312.3896,6399
313.0649,6469
313.7397,6541
314.415,6616
315.0898,6694
315.7651,6775
316.4399,6858
317.1147,6945
317.79,7034
318.4648,7128
319.1401,7224
319.8149,7324
320.4897,7429
321.165,7537
321.8398,7649
322.5151,7766
323.1899,7888
323.8647,8015
324.54,8147
325.2148,8284
325.8901,8361
326.5649,8295
327.2397,8232
327.915,8170
328.5898,8111
329.2651,8054
329.9399,7998
330.6152,7945
331.29,7893
331.9648,7843
332.6401,7794
333.3149,7748
333.9902,7703
334.665,7659
335.3398,7617
336.0151,7577
336.6899,7538
337.3652,7500
338.04,7464
338.7148,7429
339.3901,7396
340.0649,7364
340.7402,7333
341.415,7303
342.0898,7275
342.7651,7248
343.4399,7222
344.1152,7197
344.79,7174
345.4653,7151
346.1401,7130
346.8149,7110
347.4902,7091
348.165,7073
348.8403,7056
349.5151,7040
350.1899,7025
350.8652,7011
351.54,6999
352.2153,6987
352.8901,6976
353.5649,6966
354.2402,6958
354.915,6950
355.5903,6943
356.2651,6937
356.9399,6932
357.6152,6928
358.29,6925
358.9653,6924
359.6401,6923
0.3149414,6922
3,533
0.8969727,5853
1.571777,5855
2.24707,5857
2.921875,5860
3.597168,5864
4.271973,5869
4.947266,5874
5.62207,5881
6.296875,5888
6.972168,5896
7.646973,5905
8.322266,5915
8.99707,5925
9.671875,5937
10.34717,5949
11.02197,5962
11.69727,5976
12.37207,5991
13.04688,6007
13.72217,6024
14.39697,6042
15.07227,6061
15.74707,6081
16.42188,6101
17.09717,6123
17.77197,6146
18.44727,6169
19.12207,6194
19.79736,6220
20.47217,6247
21.14697,6275
21.82227,6304
22.49707,6334
23.17236,6366
23.84717,6399
24.52197,6433
25.19727,6468
25.87207,6504
26.54736,6542
27.22217,6581
27.89746,6622
28.57227,6664
29.24707,6707
29.92236,6752
30.59717,6799
31.27246,6847
31.94727,6897
32.62207,6949
33.29736,6855
33.97217,6735
34.64746,6620
35.32227,6509
35.99707,6403
36.67236,6301
37.34717,6203
38.02246,6110
38.69727,6019
39.37256,5932
40.04736,5849
40.72217,5768
41.39746,5691
42.07227,5616
42.74756,5544
43.42236,5475
44.09717,5408
44.77246,5343
45.44727,5281
46.12256,5221
46.79736,5163
47.47217,5107
48.14746,5052
48.82227,5000
49.49756,4949
50.17236,4900
50.84766,4853
51.52246,4807
52.19727,4763
52.87256,4720
53.54736,4679
54.22266,4639
54.89746,4600
55.57227,4562
56.24756,4526
56.92236,4491
57.59766,4457
58.27246,4424
58.94727,4393
59.62256,4362
60.29736,4332
60.97266,4304
61.64746,4276
62.32275,4249
62.99756,4224
63.67236,4199
64.34766,4175
65.02246,4151
65.69775,4129
66.37256,4108
67.04736,4087
67.72266,4067
68.39746,4047
69.07275,4029
69.74756,4011
70.42236,3994
71.09766,3978
71.77246,3962
72.44775,3947
73.12256,3933
73.79736,3919
74.47266,3906
75.14746,3893
75.82275,3881
76.49756,3870
77.17285,3859
77.84766,3849
78.52246,3840
79.19775,3831
79.87256,3823
80.54785,3815
81.22266,3808
81.89746,3801
82.57275,3795
83.24756,3789
83.92285,3784
84.59766,3780
85.27246,3776
85.94775,3773
86.62256,3770
87.29785,3767
87.97266,3766
88.64746,3764
89.32275,3763
89.99756,3763
90.67285,3763
91.34766,3764
92.02295,3765
92.69775,3767
93.37256,3770
94.04785,3773
94.72266,3776
95.39795,3780
96.07275,3784
96.74756,3789
97.42285,3795
98.09766,3801
98.77295,3808
99.44775,3815
100.1226,3823
100.7979,3831
101.4727,3840
102.1479,3849
102.8228,3859
103.498,3870
104.1729,3881
104.8477,3893
105.5229,3906
106.1978,3919
106.873,3932
107.5479,3947
108.2227,3962
108.8979,3978
109.5728,3994
110.248,4011
110.9229,4029
111.5977,4047
112.2729,4067
112.9478,4087
113.623,4107
114.2979,4129
114.9727,4151
115.6479,4175
116.3228,4199
116.998,4223
117.6729,4249
118.3481,4276
119.0229,4304
119.6978,4332
120.373,4362
121.0479,4393
121.7231,4424
122.3979,4457
123.0728,4491
123.748,4526
124.4229,4562
125.0981,4600
125.7729,4638
126.4478,4678
127.123,4720
127.7979,4763
128.4731,4807
129.1479,4853
129.8228,4900
130.498,4949
131.1729,5000
131.8481,5052
132.5229,5106
133.1982,5162
